query_id;subject_id;dN;dS;dNdS;perc_identity;num_ident_matches;alig_length;mismatches;gap_openings;n_gaps;pos_match;ppos;q_start;q_end;q_len;qcov;qcovhsp;s_start;s_end;s_len;evalue;bit_score;score_raw
ENST00000295294;ENSPPAT00000043081;0.001859;0.009825;0.1892;99.638;275;276;1;0;0;275;99.64;1;276;276;100;100;1;276;276;0;562;1449
ENST00000295297;ENSPPAT00000001039;0.008021;0.01526;0.5255;99.322;293;295;2;0;0;294;99.66;3;297;297;99;99;6;300;300;0;588;1517
ENST00000295304;ENSPPAT00000032580;0;0.01663;0;100;185;185;0;0;0;185;100;1;185;185;100;100;1;185;185;3.26e-137;380;977
ENST00000295314;ENSPPAT00000039175;0;0.005852;0;100;346;346;0;0;0;346;100;1;346;346;100;100;1;346;346;0;707;1826
ENST00000295321;ENSPPAT00000060074;0.002766;0.009908;0.2792;99.39;815;820;5;0;0;815;99.39;1;820;820;100;100;1;820;820;0;1617;4186
ENST00000295324;ENSPPAT00000002771;0;0.01999;0;100;255;255;0;0;0;255;100;1;255;255;100;100;1;255;255;0;518;1333
ENST00000295367;ENSPPAT00000022252;0.00871;0.03336;0.2611;93.529;159;170;3;1;8;160;94.12;1;170;170;100;100;1;162;162;1.34e-83;244;622
ENST00000295379;ENSPPAT00000060824;0;0.01244;0;100;425;425;0;0;0;425;100;1;425;425;100;100;1;425;425;0;884;2284
ENST00000295408;ENSPPAT00000037123;0.03217;0.06664;0.4828;93.571;917;980;40;3;23;936;95.51;21;1000;1000;98;98;11;967;967;0;1878;4864
ENST00000295414;ENSPPAT00000044489;0;0.01437;0;100;360;360;0;0;0;360;100;1;360;360;100;100;1;360;360;0;748;1930
ENST00000295417;ENSPPAT00000000999;0.001708;0.004606;0.3708;99.659;584;586;2;0;0;584;99.66;1;586;586;100;100;1;586;586;0;1200;3105
ENST00000295440;ENSPPAT00000031644;0.003438;0;NA;99.213;126;127;1;0;0;126;99.21;1;127;127;100;100;1;127;127;2.02e-85;245;625
ENST00000295448;ENSPPAT00000050593;0;0.01138;0;100;277;277;0;0;0;277;100;1;277;277;100;100;1;277;277;0;579;1492
ENST00000295452;ENSPPAT00000031788;0;0.006808;0;100;466;466;0;0;0;466;100;1;466;466;100;100;1;466;466;0;967;2501
ENST00000295454;ENSPPAT00000059739;0;0.004425;0;100;475;475;0;0;0;475;100;1;475;475;100;100;1;475;475;0;986;2550
ENST00000295461;ENSPPAT00000039866;0;0.00487;0;100;411;411;0;0;0;411;100;1;411;411;100;100;1;411;411;0;827;2137
ENST00000295463;ENSPPAT00000042813;0.004894;0.01974;0.248;98.866;523;529;6;0;0;526;99.43;1;529;529;100;100;1;529;529;0;1081;2795
ENST00000295470;ENSPPAT00000064034;0;0.004846;0;100;421;421;0;0;0;421;100;1;421;421;100;100;1;421;421;0;866;2238
ENST00000295488;ENSPPAT00000005474;0.003819;0.01037;0.3685;99.183;1093;1102;9;0;0;1099;99.73;1;1102;1102;100;100;1;1102;1102;0;2261;5860
ENST00000295491;ENSPPAT00000050976;0;0;NA;100;143;143;0;0;0;143;100;1;143;143;100;100;1;143;143;1.5e-105;297;761
ENST00000295497;ENSPPAT00000026315;0.005964;0.01255;0.4752;98.498;328;333;5;0;0;329;98.8;1;333;335;99;99;1;333;334;0;687;1772
ENST00000295500;ENSPPAT00000041889;0.002734;0.009469;0.2887;99.426;866;871;5;0;0;870;99.89;1;871;871;100;100;1;871;871;0;1778;4605
ENST00000295522;ENSPPAT00000046256;0;0.02007;0;100;212;212;0;0;0;212;100;1;212;212;100;100;1;212;212;3.66e-156;431;1107
ENST00000295530;ENSPPAT00000018096;0.008975;0.01772;0.5064;98.246;168;171;3;0;0;169;98.83;1;171;171;100;100;1;171;171;2.11e-122;342;877
ENST00000295542;ENSPPAT00000039983;0.006502;0.01108;0.587;98.586;697;707;10;0;0;701;99.15;1;707;707;100;100;1;707;707;0;1443;3735
ENST00000295569;ENSPPAT00000054795;0;0;NA;100;141;141;0;0;0;141;100;1;141;141;100;100;1;141;141;1.33e-102;290;741
ENST00000295571;ENSPPAT00000057593;0.002251;0.01254;0.1795;99.55;442;444;2;0;0;443;99.77;1;444;444;100;100;1;444;444;0;929;2401
ENST00000295588;ENSPPAT00000051771;0;0.002667;0;100;393;393;0;0;0;393;100;1;393;393;100;100;1;393;393;0;822;2123
ENST00000295589;ENSPPAT00000031689;0.00232;0.009781;0.2372;99.534;427;429;2;0;0;427;99.53;1;429;429;100;100;1;429;429;0;874;2258
ENST00000295591;ENSPPAT00000021630;0.01818;0.04288;0.424;95.927;1201;1252;40;2;11;1211;96.73;1;1252;1252;100;100;1;1241;1241;0;2450;6350
ENST00000295598;ENSPPAT00000057191;0.0015;0.01446;0.1037;99.513;1022;1027;1;1;4;1023;99.61;2;1024;1024;99;99;2;1028;1028;0;2107;5460
ENST00000295619;ENSPPAT00000053734;0.008661;0.008177;1.059;90.769;118;130;2;1;10;119;91.54;1;130;130;100;100;1;120;120;1.31e-78;228;580
ENST00000295622;ENSPPAT00000045486;0.008634;0.009501;0.9087;97.952;526;537;10;1;1;532;99.07;1;537;537;100;100;1;536;536;0;1078;2788
ENST00000295628;ENSPPAT00000029754;0.003649;0.02934;0.1244;98.91;363;367;4;0;0;366;99.73;6;372;372;99;99;72;438;438;0;720;1859
ENST00000295633;ENSPPAT00000035003;0;0.02206;0;100;309;309;0;0;0;309;100;1;309;309;100;100;1;309;309;0;640;1650
ENST00000295640;ENSPPAT00000053778;0.004832;0.009263;0.5217;98.925;644;651;7;0;0;647;99.39;1;651;651;100;100;1;651;651;0;1330;3443
ENST00000295645;ENSPPAT00000053920;0.002812;0.02184;0.1287;99.174;240;242;2;0;0;242;100;1;242;242;100;100;1;242;242;0;496;1276
ENST00000295658;ENSPPAT00000064366;0;0.007101;0;100;298;298;0;0;0;298;100;1;298;298;100;100;1;298;298;0;617;1590
ENST00000295666;ENSPPAT00000040964;0.001491;0.01513;0.09856;99.647;282;283;1;0;0;283;100;1;283;283;100;100;1;283;283;0;558;1439
ENST00000295682;ENSPPAT00000034934;0.005716;0.006275;0.9109;98.773;161;163;2;0;0;162;99.39;1;163;163;100;100;1;163;163;9.58e-115;322;825
ENST00000295683;ENSPPAT00000022701;0.01951;0.01401;1.392;96.011;337;351;14;0;0;340;96.87;1;351;351;100;100;1;351;351;0;691;1784
ENST00000295685;ENSPPAT00000049260;0.01937;0.04019;0.482;95.44;293;307;8;2;6;295;96.09;1;301;301;100;100;1;307;307;0;595;1533
ENST00000295688;ENSPPAT00000061838;0;0.00987;0;100;546;546;0;0;0;546;100;1;546;546;100;100;1;546;546;0;1120;2897
ENST00000295694;ENSPPAT00000061552;0.002585;0.009954;0.2597;99.494;393;395;2;0;0;393;99.49;1;395;395;100;100;1;395;395;0;785;2028
ENST00000295701;ENSPPAT00000051125;0;0.01137;0;100;259;259;0;0;0;259;100;1;259;259;100;100;1;259;259;0;531;1367
ENST00000295702;ENSPPAT00000048974;0;0;NA;100;184;184;0;0;0;184;100;1;184;184;100;100;20;203;203;4.89e-135;376;965
ENST00000295704;ENSPPAT00000030288;0.02019;0.03848;0.5247;95.513;447;468;11;2;10;450;96.15;1;460;460;100;100;12;477;477;0;895;2313
ENST00000295709;ENSPPAT00000035336;0.00297;0.005858;0.5071;99.392;1308;1316;8;0;0;1312;99.7;1;1316;1316;100;100;1;1316;1316;0;2640;6843
ENST00000295720;ENSPPAT00000045733;0.003711;0.01069;0.3471;99.381;482;485;3;0;0;483;99.59;1;485;485;100;100;1;485;485;0;996;2574
ENST00000295727;ENSPPAT00000019729;0;0.006528;0;96.575;141;146;5;0;0;142;97.26;1;146;239;61;61;1;146;154;2.45e-103;296;758
ENST00000295728;ENSPPAT00000019982;0.007158;0.005113;1.4;98.485;195;198;3;0;0;195;98.48;1;198;198;100;100;1;198;198;6.11e-146;404;1037
ENST00000295729;ENSPPAT00000022529;0.01154;0.00644;1.792;96.97;160;165;4;1;1;164;99.39;1;165;165;100;100;1;164;164;7.29e-118;330;846
ENST00000295731;ENSPPAT00000044601;0.005921;0.01468;0.4033;98.759;398;403;5;0;0;400;99.26;10;412;412;98;98;1;403;403;0;815;2105
ENST00000295738;ENSPPAT00000061202;0.005057;0.006404;0.7898;98.988;489;494;5;0;0;489;98.99;1;494;494;100;100;1;494;494;0;950;2455
ENST00000295755;ENSPPAT00000045269;0.009004;0.05066;0.1777;98.214;110;112;2;0;0;110;98.21;1;112;112;100;100;1;112;112;7.64e-75;217;553
ENST00000295756;ENSPPAT00000060279;0.002088;0.01868;0.1118;99.465;186;187;1;0;0;186;99.47;1;187;187;100;100;1;187;187;1e-140;390;1001
ENST00000295757;ENSPPAT00000052051;0.005191;0.01707;0.3041;99.065;318;321;2;1;1;319;99.38;29;348;348;92;92;1;321;321;0;644;1662
ENST00000295759;ENSPPAT00000048362;0.002007;0.01043;0.1924;99.542;652;655;3;0;0;654;99.85;1;655;655;100;100;1;655;655;0;1333;3450
ENST00000295760;ENSPPAT00000017174;0.004873;0.03297;0.1478;98.987;1173;1185;12;0;0;1175;99.16;1;1185;1185;100;100;1;1185;1185;0;2382;6173
ENST00000295766;ENSPPAT00000032342;0.01145;1.11;0.01032;97.566;441;452;10;1;1;447;98.89;1;452;452;100;100;1;451;451;0;925;2390
ENST00000295767;ENSPPAT00000042211;0.003171;0.006802;0.4662;99.359;155;156;1;0;0;155;99.36;1;156;156;100;100;1;156;156;1.6e-114;321;822
ENST00000295770;ENSPPAT00000031740;0;0.004333;0;100;734;734;0;0;0;734;100;94;827;827;89;89;1;734;734;0;1531;3963
ENST00000295777;ENSPPAT00000054358;0.003361;0.01021;0.329;99.27;408;411;3;0;0;410;99.76;1;411;411;100;100;1;411;411;0;840;2171
ENST00000295797;ENSPPAT00000044661;0.009545;0.03134;0.3046;96.823;579;598;18;1;1;586;97.99;1;597;597;100;100;1;598;598;0;1207;3124
ENST00000295802;ENSPPAT00000039803;0.002341;0.004801;0.4876;99.509;608;611;3;0;0;610;99.84;1;611;611;100;100;1;611;611;0;1253;3242
ENST00000295822;ENSPPAT00000047179;0;0;NA;100;154;154;0;0;0;154;100;1;154;154;100;100;1;154;154;2.11e-113;318;814
ENST00000295824;ENSPPAT00000031575;0.005984;0.009914;0.6035;98.801;824;834;10;0;0;828;99.28;1;834;834;100;100;1;834;834;0;1711;4431
ENST00000295830;ENSPPAT00000046992;0.004071;0;NA;99.187;122;123;1;0;0;123;100;1;123;123;100;100;1;123;123;4.89e-87;249;635
ENST00000295834;ENSPPAT00000047577;0;0.02735;0;100;128;128;0;0;0;128;100;1;128;128;100;100;1;128;128;3.32e-88;252;644
ENST00000295839;ENSPPAT00000059522;0;0.008636;0;100;234;234;0;0;0;234;100;1;234;234;100;100;1;234;234;1.53e-176;484;1246
ENST00000295854;ENSPPAT00000060782;0;0.01209;0;100;175;175;0;0;0;175;100;1;175;175;100;100;1;175;175;2.54e-131;365;936
ENST00000295863;ENSPPAT00000027893;0.01711;0.02802;0.6109;96.698;205;212;7;0;0;208;98.11;1;212;213;99;99;1;212;214;8.76e-155;427;1099
ENST00000295872;ENSPPAT00000065476;0.003762;0.007074;0.5319;99.182;849;856;7;0;0;854;99.77;1;856;856;100;100;1;856;856;0;1734;4492
ENST00000295874;ENSPPAT00000050467;0.001948;0.0119;0.1637;97.58;1411;1446;6;1;29;1415;97.86;1;1417;1417;100;100;1;1446;1446;0;2942;7628
ENST00000295878;ENSPPAT00000035079;0.008437;0.01104;0.7643;98.392;918;933;15;0;0;923;98.93;1;933;937;99;99;1;933;935;0;1868;4840
ENST00000295887;ENSPPAT00000065164;0.002157;0.01572;0.1373;99.567;460;462;2;0;0;460;99.57;1;462;462;100;100;1;462;462;0;946;2444
ENST00000295888;ENSPPAT00000062332;0.0008232;0.008272;0.09951;99.83;3521;3527;6;0;0;3525;99.94;1;3527;3527;100;100;1;3527;3527;0;7342;19050
ENST00000295890;ENSPPAT00000062672;0;0.01298;0;99.701;334;335;0;1;1;334;99.7;1;334;334;100;100;1;335;335;0;672;1734
ENST00000295894;ENSPPAT00000050791;0.007653;0.02557;0.2993;97.368;259;266;4;1;3;262;98.5;1;266;266;100;100;1;263;263;0;529;1363
ENST00000295896;ENSPPAT00000066042;0.004454;0.01052;0.4235;98.635;289;293;3;1;1;290;98.98;1;293;293;100;100;1;292;292;0;588;1516
ENST00000295897;ENSPPAT00000063516;0.00561;0.01436;0.3907;98.852;603;610;7;0;0;608;99.67;1;610;610;100;100;1;610;610;0;1228;3176
ENST00000295898;ENSPPAT00000064799;0.006909;0.02617;0.264;98.305;116;118;2;0;0;116;98.31;1;118;118;100;100;1;118;118;4.87e-81;233;595
ENST00000295899;ENSPPAT00000066034;0;0;NA;100;205;205;0;0;0;205;100;1;205;205;100;100;1;205;205;2.18e-151;418;1075
ENST00000295900;ENSPPAT00000054109;0.003213;0.01106;0.2906;99.235;778;784;5;1;1;780;99.49;110;893;893;88;88;1;783;783;0;1559;4037
ENST00000295902;ENSPPAT00000050279;0.0004452;0.009182;0.04849;99.887;886;887;1;0;0;887;100;15;901;901;98;98;1;887;887;0;1848;4787
ENST00000295903;ENSPPAT00000031158;0.002241;0.0169;0.1326;98.089;1899;1936;9;1;28;1903;98.3;1;1908;1908;100;100;1;1936;1936;0;3940;10218
ENST00000295910;ENSPPAT00000055008;0.005208;0.01093;0.4766;98.051;654;667;10;1;3;656;98.35;1;664;664;100;100;1;667;667;0;1325;3429
ENST00000295924;ENSPPAT00000035356;0.004629;0.005123;0.9036;98.936;651;658;7;0;0;653;99.24;1;658;658;100;100;1;658;658;0;1367;3539
ENST00000295926;ENSPPAT00000043796;0.01454;0.0219;0.6639;94.307;497;527;8;2;22;497;94.31;1;527;527;100;100;1;505;505;0;999;2582
ENST00000295927;ENSPPAT00000046899;0.007832;0.01009;0.7763;97.906;374;382;7;1;1;377;98.69;1;382;382;100;100;1;381;381;0;761;1965
ENST00000295930;ENSPPAT00000046517;0.001501;0.006013;0.2496;99.701;334;335;1;0;0;334;99.7;1;335;335;100;100;1;335;335;0;642;1657
ENST00000295934;ENSPPAT00000031657;0.005483;0.005359;1.023;98.925;184;186;2;0;0;186;100;1;186;186;100;100;1;186;186;1.98e-138;384;985
ENST00000295951;ENSPPAT00000054074;0.001103;0.004838;0.2281;97.708;810;829;2;1;17;810;97.71;1;812;812;100;100;1;829;829;0;1630;4222
ENST00000295955;ENSPPAT00000062859;0;0.01113;0;100;193;193;0;0;0;193;100;1;193;193;100;100;1;193;193;3.33e-142;394;1012
ENST00000295956;ENSPPAT00000037869;0.001872;0.01998;0.09369;98.443;2593;2634;10;1;31;2600;98.71;1;2603;2603;100;100;1;2634;2634;0;5283;13704
ENST00000295958;ENSPPAT00000063707;0.005147;0.02007;0.2564;99;99;100;1;0;0;100;100;1;100;100;100;100;1;100;100;8.34e-70;203;517
ENST00000295959;ENSPPAT00000059700;0;0.02304;0;100;125;125;0;0;0;125;100;1;125;125;100;100;1;125;125;4.69e-89;254;649
ENST00000295962;ENSPPAT00000056369;0;0.006141;0;100;338;338;0;0;0;338;100;1;338;338;100;100;1;338;338;0;704;1816
ENST00000295966;ENSPPAT00000052634;0.007695;0.01282;0.6003;98.404;555;564;9;0;0;559;99.11;1;564;564;100;100;1;564;564;0;1142;2954
ENST00000295971;ENSPPAT00000035841;0.001519;0.02106;0.07213;99.663;592;594;2;0;0;593;99.83;1;594;594;100;100;1;594;594;0;1208;3126
ENST00000295974;ENSPPAT00000051921;0.002517;0.02313;0.1088;96.825;732;756;4;2;20;733;96.96;5;759;759;99;99;3;739;739;0;1499;3881
ENST00000295981;ENSPPAT00000060155;0.004487;0.02134;0.2103;98.856;778;787;9;0;0;780;99.11;1;787;792;99;99;1;787;788;0;1549;4011
ENST00000295984;ENSPPAT00000055113;0.005353;0.0125;0.4281;98.678;970;983;12;1;1;973;98.98;1;982;982;100;100;1;983;983;0;1864;4829
ENST00000295987;ENSPPAT00000033674;0.04868;0.1305;0.3731;89.921;455;506;27;3;24;458;90.51;1;498;706;71;71;1;490;538;0;822;2122
ENST00000295989;ENSPPAT00000005056;0.003526;0.009791;0.3602;99.286;1112;1120;8;0;0;1115;99.55;1;1120;1120;100;100;1;1120;1120;0;2227;5771
ENST00000295992;ENSPPAT00000035012;0.008075;0.01833;0.4406;97.129;406;418;10;1;2;409;97.85;1;416;416;100;100;1;418;418;0;839;2167
ENST00000296003;ENSPPAT00000063510;0.002952;0.005975;0.494;99.386;647;651;4;0;0;647;99.39;1;651;651;100;100;1;651;651;0;1333;3449
ENST00000296015;ENSPPAT00000057941;0.001519;0.006487;0.2341;99.611;768;771;3;0;0;768;99.61;1;771;771;100;100;1;771;771;0;1569;4063
ENST00000296026;ENSPPAT00000054246;0.01926;0.05524;0.3487;96.296;104;108;4;0;0;105;97.22;1;108;108;100;100;1;108;108;8.29e-70;204;519
ENST00000296027;ENSPPAT00000045690;0.009226;0.01651;0.5589;98.261;113;115;2;0;0;114;99.13;1;115;115;100;100;1;115;115;3.46e-77;223;569
ENST00000296028;ENSPPAT00000061779;0.003143;0.02289;0.1373;99.225;128;129;1;0;0;129;100;1;129;129;100;100;1;129;129;7.27e-90;256;655
ENST00000296029;ENSPPAT00000048454;0.005218;0.009239;0.5648;99.02;101;102;1;0;0;102;100;1;102;102;100;100;1;102;102;4.96e-69;201;512
ENST00000296043;ENSPPAT00000066004;0.006548;0.01676;0.3908;96.094;1919;1997;27;1;51;1927;96.49;1;1997;1997;100;100;1;1946;1946;0;3865;10024
ENST00000296046;ENSPPAT00000062016;0.008191;0.01302;0.6293;98.325;411;418;7;0;0;416;99.52;1;418;418;100;100;1;418;418;0;864;2232
ENST00000296051;ENSPPAT00000032275;0.00342;0.005902;0.5795;99.303;998;1005;7;0;0;1002;99.7;1;1005;1005;100;100;1;1005;1005;0;2061;5340
ENST00000296059;ENSPPAT00000055641;0;0.005351;0;100;202;202;0;0;0;202;100;1;202;202;100;100;1;202;202;3.14e-144;400;1027
ENST00000296088;ENSPPAT00000064324;0.001304;0.009301;0.1402;99.739;764;766;2;0;0;764;99.74;1;766;766;100;100;1;766;766;0;1586;4106
ENST00000296091;ENSPPAT00000059121;0.003418;0.00968;0.3531;99.266;541;545;4;0;0;542;99.45;1;545;545;100;100;1;545;545;0;1105;2859
ENST00000296092;ENSPPAT00000054854;0;0.01969;0;100;104;104;0;0;0;104;100;1;104;104;100;100;1;104;104;5.33e-72;209;532
ENST00000296096;ENSPPAT00000047586;0;0.004624;0;100;215;215;0;0;0;215;100;1;215;215;100;100;1;215;215;1.15e-151;420;1079
ENST00000296097;ENSPPAT00000046841;0.01773;0.01596;1.111;96.316;183;190;7;0;0;184;96.84;1;190;190;100;100;1;190;190;3.48e-120;338;867
ENST00000296099;ENSPPAT00000000643;0.004268;0.03025;0.1411;99.2;124;125;1;0;0;124;99.2;1;125;125;100;100;1;125;125;1.05e-82;238;607
ENST00000296102;ENSPPAT00000041407;0;0.01574;0;100;66;66;0;0;0;66;100;1;66;66;100;100;1;66;66;2.59e-42;131;330
ENST00000296121;ENSPPAT00000062645;0.002536;0.006721;0.3773;99.355;154;155;1;0;0;154;99.35;1;155;155;100;100;1;155;155;4.85e-109;307;786
ENST00000296122;ENSPPAT00000034442;0.01556;0.06174;0.252;96.951;318;328;9;1;1;320;97.56;1;328;328;100;100;6;332;332;0;654;1686
ENST00000296125;ENSPPAT00000058494;0.006842;0.01065;0.6422;98.54;675;685;10;0;0;680;99.27;1;685;685;100;100;1;685;685;0;1411;3653
ENST00000296127;ENSPPAT00000037067;0.001214;0.006491;0.187;99.695;327;328;1;0;0;327;99.7;1;328;328;100;100;1;328;328;0;682;1760
ENST00000296129;ENSPPAT00000050371;0.01967;0.04027;0.4885;96.407;805;835;17;2;13;812;97.25;10;837;837;99;99;9;837;837;0;1648;4268
ENST00000296130;ENSPPAT00000041645;0;0.0201;0;100;203;203;0;0;0;203;100;1;203;203;100;100;1;203;203;1.79e-152;421;1081
ENST00000296135;ENSPPAT00000007490;0.00258;0.003197;0.807;99.333;298;300;2;0;0;300;100;1;300;300;100;100;1;300;300;0;593;1528
ENST00000296140;ENSPPAT00000027686;0.001425;0.002774;0.5139;99.719;355;356;1;0;0;356;100;1;356;356;100;100;1;356;356;0;727;1876
ENST00000296142;ENSPPAT00000062118;0.002092;0.004661;0.4489;98.723;232;235;1;1;2;232;98.72;1;233;233;100;100;1;235;235;2.28e-173;476;1225
ENST00000296144;ENSPPAT00000052947;0.004086;0.005355;0.763;99.194;369;372;3;0;0;370;99.46;1;372;372;100;100;1;372;372;0;756;1951
ENST00000296145;ENSPPAT00000037808;0.009635;0.005532;1.742;97.884;185;189;4;0;0;185;97.88;1;189;189;100;100;1;189;189;1.05e-137;382;981
ENST00000296149;ENSPPAT00000057027;0.005777;0.007309;0.7905;98.876;264;267;3;0;0;266;99.63;1;267;267;100;100;1;267;267;0;547;1409
ENST00000296161;ENSPPAT00000028711;0.004292;0.004118;1.042;99.055;734;741;7;0;0;738;99.6;1;741;741;100;100;1;741;741;0;1520;3935
ENST00000296181;ENSPPAT00000022979;0.01997;0.03365;0.5935;98.728;776;786;10;0;0;780;99.24;15;800;800;98;98;14;799;799;0;1605;4155
ENST00000296210;ENSPPAT00000031113;0.001737;0;NA;99.66;293;294;1;0;0;293;99.66;1;294;294;100;100;1;294;294;0;585;1508
ENST00000296215;ENSPPAT00000056870;0.001261;0.005107;0.2469;99.748;396;397;1;0;0;396;99.75;1;397;397;100;100;1;397;397;0;792;2046
ENST00000296218;ENSPPAT00000041015;0;0.01444;0;100;281;281;0;0;0;281;100;1;281;281;100;100;1;281;281;0;572;1473
ENST00000296220;ENSPPAT00000050243;0.002263;0.008245;0.2745;99.465;744;748;4;0;0;745;99.6;1;748;748;100;100;1;748;748;0;1556;4029
ENST00000296233;ENSPPAT00000035836;0.006075;0.02975;0.2042;98.801;412;417;5;0;0;415;99.52;1;417;417;100;100;1;417;417;0;832;2148
ENST00000296238;ENSPPAT00000019830;0;0;NA;100;70;70;0;0;0;70;100;1;70;80;88;88;1;70;70;8.1e-47;144;362
ENST00000296252;ENSPPAT00000054410;0.005341;0.01805;0.2959;98.894;447;452;5;0;0;449;99.34;1;452;452;100;100;1;452;452;0;938;2424
ENST00000296255;ENSPPAT00000029075;0.002152;0.001782;1.207;91.776;558;608;3;1;47;559;91.94;1;608;608;100;100;1;561;561;0;1125;2909
ENST00000296257;ENSPPAT00000058135;0.004384;0.007108;0.6168;98.983;584;590;6;0;0;585;99.15;1;590;590;100;100;1;590;590;0;1212;3137
ENST00000296266;ENSPPAT00000051463;0.001525;0.01336;0.1142;95.746;1238;1293;4;1;51;1240;95.9;1;1293;1293;100;100;1;1242;1242;0;2554;6619
ENST00000296271;ENSPPAT00000059876;0;0.02353;0;100;349;349;0;0;0;349;100;1;349;349;100;100;1;349;349;0;717;1851
ENST00000296273;ENSPPAT00000059271;0.001112;0.01649;0.06745;99.725;363;364;1;0;0;364;100;1;364;364;100;100;1;364;364;0;739;1907
ENST00000296277;ENSPPAT00000001883;0.007712;0;NA;98.077;51;52;1;0;0;51;98.08;1;52;52;100;100;1;52;52;1.01e-30;101;251
ENST00000296280;ENSPPAT00000050016;0.001231;0.008441;0.1458;99.726;727;729;2;0;0;728;99.86;1;729;729;100;100;1;729;729;0;1514;3919
ENST00000296288;ENSPPAT00000033438;0.0136;0.02732;0.4977;94.558;695;735;12;3;28;697;94.83;1;712;712;100;100;1;730;730;0;1392;3604
ENST00000296292;ENSPPAT00000047475;0.003612;0.006767;0.5339;99.262;538;542;4;0;0;538;99.26;1;542;542;100;100;1;542;542;0;1076;2782
ENST00000296302;ENSPPAT00000024092;0.002484;0.009145;0.2716;96.657;1648;1705;7;2;50;1651;96.83;1;1690;1690;100;100;22;1691;1691;0;3394;8800
ENST00000296315;ENSPPAT00000053649;0;0.01132;0;100;527;527;0;0;0;527;100;1;527;527;100;100;1;527;527;0;1088;2813
ENST00000296318;ENSPPAT00000014115;0.002042;0.01366;0.1495;99.324;735;740;4;1;1;736;99.46;1;740;740;100;100;1;739;739;0;1529;3958
ENST00000296326;ENSPPAT00000065509;0.004503;0.01789;0.2518;87.419;271;310;3;1;36;272;87.74;1;310;310;100;100;1;274;274;0;541;1393
ENST00000296327;ENSPPAT00000033760;0.004243;0.01355;0.3131;99.12;338;341;3;0;0;340;99.71;1;341;341;100;100;1;341;341;0;687;1773
ENST00000296328;ENSPPAT00000041244;0.0004055;0.01057;0.03836;99.796;489;490;1;0;0;490;100;1;490;490;100;100;48;537;537;0;1011;2615
ENST00000296333;ENSPPAT00000031882;0.03983;0.1362;0.2924;91.176;248;272;18;2;6;253;93.01;6;277;277;98;98;1;266;266;0;503;1296
ENST00000296343;ENSPPAT00000050679;0.004465;0.02392;0.1867;95.163;964;1013;9;2;40;966;95.36;1;973;973;100;100;168;1180;1180;0;1964;5089
ENST00000296350;ENSPPAT00000040838;0.01416;0.03378;0.4193;94.444;697;738;15;1;26;700;94.85;1;712;739;96;96;1;738;745;0;1437;3719
ENST00000296351;ENSPPAT00000040905;0.01044;0.02416;0.432;94.551;295;312;8;1;9;298;95.51;1;303;303;100;100;1;312;312;0;597;1539
ENST00000296358;ENSPPAT00000038010;0.002301;0.01753;0.1312;99.511;610;613;3;0;0;611;99.67;1;613;613;100;100;1;613;613;0;1254;3245
ENST00000296370;ENSPPAT00000019275;0.005285;0.05555;0.09513;98.958;95;96;1;0;0;96;100;1;96;96;100;100;1;96;96;8.9e-65;190;483
ENST00000296387;ENSPPAT00000056356;0;0.02047;0;100;225;225;0;0;0;225;100;1;225;225;100;100;1;225;225;6.21e-163;449;1155
ENST00000296388;ENSPPAT00000060050;0.000687;0.009302;0.07386;99.729;735;737;1;1;1;736;99.86;1;737;737;100;100;1;736;736;0;1526;3950
ENST00000296411;ENSPPAT00000051943;0.001412;0.006012;0.2348;99.713;348;349;1;0;0;349;100;39;387;387;90;90;1;349;349;0;734;1896
ENST00000296412;ENSPPAT00000034002;0.002176;0.002815;0.7731;99.467;373;375;2;0;0;375;100;1;375;375;100;100;10;384;384;0;757;1955
ENST00000296414;ENSPPAT00000064090;0;0.003782;0;100;264;264;0;0;0;264;100;1;264;264;100;100;1;264;264;0;551;1419
ENST00000296417;ENSPPAT00000039931;0;0.007862;0;100;129;129;0;0;0;129;100;1;129;129;100;100;1;129;129;2.38e-88;253;645
ENST00000296420;ENSPPAT00000037997;0.01253;0.01187;1.055;96.947;254;262;7;1;1;257;98.09;1;262;262;100;100;1;261;261;3.62e-178;491;1263
ENST00000296422;ENSPPAT00000035265;0.004326;0.01571;0.2753;98.256;507;516;6;1;3;510;98.84;1;516;516;100;100;1;513;513;0;1021;2640
ENST00000296424;ENSPPAT00000055811;0;0.004336;0;100;246;246;0;0;0;246;100;1;246;246;100;100;1;246;246;0;508;1308
ENST00000296435;ENSPPAT00000061987;0.002913;0.01158;0.2515;99.425;173;174;1;0;0;174;100;1;174;174;100;100;1;174;174;6.25e-127;353;907
ENST00000296438;ENSPPAT00000029736;0.002421;0.008483;0.2854;99.458;367;369;2;0;0;367;99.46;97;465;465;79;79;1;369;369;0;766;1979
ENST00000296440;ENSPPAT00000054100;0.006092;0.0151;0.4035;97.898;2096;2141;25;2;20;2100;98.09;1;2136;2136;100;100;1;2126;2126;0;4242;11001
ENST00000296444;ENSPPAT00000024668;0.001755;0.01257;0.1396;99.585;240;241;1;0;0;240;99.59;1;241;241;100;100;1;241;241;6.59e-171;470;1210
ENST00000296449;ENSPPAT00000060897;0.005903;0.01298;0.4547;92.894;536;577;7;2;34;538;93.24;20;595;595;97;97;1;544;544;0;1085;2807
