query_id;subject_id;dN;dS;dNdS;perc_identity;num_ident_matches;alig_length;mismatches;gap_openings;n_gaps;pos_match;ppos;q_start;q_end;q_len;qcov;qcovhsp;s_start;s_end;s_len;evalue;bit_score;score_raw
ENST00000268603;ENSMUST00000075190;0.01338;0.4483;0.02983;97.365;776;797;21;0;0;784;98.37;1;797;797;100;100;1;797;797;0;1604;4154
ENST00000268607;ENSMUST00000034270;0.02543;0.9416;0.02701;95.238;120;126;6;0;0;124;98.41;1;126;126;100;100;1;126;126;1.33e-86;248;633
ENST00000268616;ENSMUST00000046386;0.07372;0.5345;0.1379;85.58;819;957;131;2;7;873;91.22;1;950;950;100;100;1;957;957;0;1394;3607
ENST00000268638;ENSMUST00000047737;0.0483;0.5595;0.08633;89.696;383;427;42;1;2;398;93.21;1;427;427;100;100;1;425;425;0;794;2051
ENST00000268655;ENSMUST00000041778;0.1534;0.524;0.2927;74.146;304;410;102;4;4;336;81.95;1;408;408;100;100;1;408;408;0;585;1508
ENST00000268661;ENSMUST00000170239;0.0231;0.5784;0.03994;95.588;390;408;18;0;0;400;98.04;1;408;408;100;100;1;408;408;0;786;2029
ENST00000268668;ENSMUST00000045602;0.1046;0.7924;0.132;78.977;139;176;31;1;6;157;89.2;1;170;173;98;98;1;176;177;5.1e-103;293;751
ENST00000268673;ENSMUST00000115409;0.03118;0.535;0.05827;93.072;403;433;27;2;3;411;94.92;1;430;430;100;100;1;433;433;0;810;2091
ENST00000268676;ENSMUST00000108832;0.04804;0.5797;0.08287;92.424;427;462;32;1;3;440;95.24;52;513;513;90;90;15;473;473;0;884;2285
ENST00000268679;ENSMUST00000127984;0.05908;0.6619;0.08926;86.364;551;638;65;7;22;578;90.6;22;654;654;97;97;1;621;621;0;1046;2704
ENST00000268695;ENSMUST00000015171;0.08596;0.5463;0.1573;86.318;429;497;67;1;1;465;93.56;28;523;523;95;95;25;521;521;0;917;2370
ENST00000268699;ENSMUST00000093043;0.04967;0.5761;0.08623;90.814;435;479;44;0;0;461;96.24;1;479;479;100;100;1;479;479;0;828;2140
ENST00000268711;ENSMUST00000081980;0.09767;0.4504;0.2169;68.027;100;147;43;1;4;109;74.15;1;147;147;100;100;1;143;143;4e-60;183;464
ENST00000268712;ENSMUST00000018645;0.03622;0.3963;0.0914;90.729;2241;2470;185;13;44;2319;93.89;1;2441;2441;100;100;1;2455;2455;0;4135;10725
ENST00000268717;ENSMUST00000019517;0.002184;0.4111;0.005314;99.528;422;424;2;0;0;424;100;1;424;424;100;100;1;424;424;0;877;2267
ENST00000268719;ENSMUST00000070681;0.004527;0.2841;0.01593;99.083;216;218;2;0;0;216;99.08;84;301;301;72;72;1;218;218;1.26e-163;454;1168
ENST00000268766;ENSMUST00000017549;0.03211;0.4816;0.06666;93.419;653;699;40;1;6;673;96.28;1;693;693;100;100;1;699;699;0;1317;3408
ENST00000268793;ENSMUST00000034371;0.1646;0.5095;0.323;71.805;354;493;127;5;12;405;82.15;26;513;514;95;95;1;486;494;0;684;1766
ENST00000268797;ENSMUST00000013294;0.02134;0.5867;0.03637;95.596;369;386;17;0;0;378;97.93;1;386;386;100;100;1;386;386;0;771;1990
ENST00000268802;ENSMUST00000003946;0.05007;0.5156;0.09711;87.44;362;414;41;2;11;377;91.06;1;413;413;100;100;1;404;404;0;721;1860
ENST00000268835;ENSMUST00000004955;0.004772;0.461;0.01035;98.919;366;370;4;0;0;368;99.46;1;370;370;100;100;1;370;370;0;751;1939
ENST00000268876;ENSMUST00000018989;0.02357;0.4655;0.05063;94.85;884;932;46;1;2;914;98.07;1;932;932;100;100;1;930;930;0;1823;4721
ENST00000268896;ENSMUST00000020864;0.1031;0.5379;0.1917;81.395;175;215;40;0;0;193;89.77;1;215;215;100;100;1;215;215;4.32e-131;368;944
ENST00000268919;ENSMUST00000061019;0.1181;0.7455;0.1584;78.042;526;674;143;1;5;582;86.35;1;674;674;100;100;1;669;669;0;1041;2692
ENST00000268933;ENSMUST00000127305;0.06473;0.4688;0.1381;85.139;550;646;74;8;22;568;87.93;1;633;633;100;100;1;637;637;0;964;2493
ENST00000268957;ENSMUST00000041589;0.01623;0.3345;0.04852;88.43;321;363;25;2;17;327;90.08;1;346;346;100;100;1;363;363;0;559;1441
ENST00000268989;ENSMUST00000057631;0.03579;0.4363;0.08204;88.794;935;1053;70;4;48;963;91.45;1;1052;1052;100;100;1;1006;1006;0;1886;4885
ENST00000269025;ENSMUST00000021251;0.1965;0.4185;0.4695;69.279;221;319;93;3;5;250;78.37;5;322;322;99;99;10;324;324;1.18e-138;396;1017
ENST00000269051;ENSMUST00000017836;0.02444;0.3592;0.06804;95.556;387;405;18;0;0;396;97.78;1;405;405;100;100;1;405;405;0;781;2017
ENST00000269053;ENSMUST00000103222;0.1369;0.4497;0.3044;74.39;122;164;42;0;0;144;87.8;53;216;216;76;76;1;164;164;4.22e-92;267;683
ENST00000269097;ENSMUST00000070334;0.08479;0.4291;0.1976;84.15;292;347;55;0;0;320;92.22;1;347;347;100;100;1;347;347;0;605;1561
ENST00000269122;ENSMUST00000060766;0.0009321;0.3863;0.002413;99.583;1673;1680;3;1;4;1675;99.7;1;1676;1676;100;100;1;1680;1680;0;3478;9018
ENST00000269127;ENSMUST00000018623;0.1805;0.6048;0.2984;73.504;172;234;62;0;0;196;83.76;1;234;237;99;99;1;234;237;3e-115;330;845
ENST00000269137;ENSMUST00000092041;0.01833;0.3935;0.04659;95.876;372;388;16;0;0;381;98.2;1;388;388;100;100;1;388;388;0;530;1364
ENST00000269141;ENSMUST00000025166;0.01611;0.5716;0.02819;96.803;878;907;29;0;0;890;98.13;1;907;907;100;100;1;907;907;0;1803;4669
ENST00000269143;ENSMUST00000025408;0.03659;0.6936;0.05276;93.47;730;781;48;3;3;750;96.03;1;780;798;98;98;1;779;803;0;1459;3778
ENST00000269159;ENSMUST00000025403;0.04611;0.4752;0.09702;90.378;263;291;26;1;2;277;95.19;1;289;289;100;100;1;291;291;0;540;1392
ENST00000269162;ENSMUST00000076605;0.004895;0.4442;0.01102;99.215;379;382;3;0;0;380;99.48;1;382;382;100;100;1;382;382;0;790;2040
ENST00000269187;ENSMUST00000070726;0.06121;0.5847;0.1047;86.571;664;767;91;5;12;710;92.57;1;756;756;100;100;1;766;766;0;1172;3032
ENST00000269195;ENSMUST00000000430;0.00717;0.2679;0.02676;98.393;551;560;9;0;0;556;99.29;1;560;560;100;100;1;560;560;0;1155;2989
ENST00000269197;ENSMUST00000097655;0.1029;0.4939;0.2084;80.041;1576;1969;381;9;12;1726;87.66;57;2016;2249;87;87;1;1966;2205;0;3006;7793
ENST00000269202;ENSMUST00000082235;0.1375;0.5922;0.2322;77.337;546;706;155;3;5;612;86.69;1;702;702;100;100;1;705;705;0;1157;2993
ENST00000269209;ENSMUST00000049260;0.04256;0.4357;0.09768;91.458;803;878;73;2;2;835;95.1;1;877;877;100;100;1;877;877;0;1636;4236
ENST00000269214;ENSMUST00000025142;0.1341;0.3817;0.3513;75.887;642;846;196;7;8;721;85.22;2;841;841;99;99;1;844;844;0;1263;3269
ENST00000269216;ENSMUST00000047762;0.05131;0.5015;0.1023;88.087;525;596;65;3;6;542;90.94;1;596;596;100;100;1;590;590;0;866;2237
ENST00000269217;ENSMUST00000188815;0.1305;0.5487;0.2379;77.591;1340;1727;383;3;4;1511;87.49;1;1725;1725;100;100;1;1725;1725;0;2776;7196
ENST00000269221;ENSMUST00000025276;0.0254;0.6122;0.04149;94.985;625;658;33;0;0;645;98.02;1;658;658;100;100;1;658;658;0;1285;3324
ENST00000269228;ENSMUST00000025279;0.07981;0.5999;0.133;86.396;1105;1279;173;1;1;1196;93.51;1;1279;1279;100;100;1;1278;1278;0;2292;5939
ENST00000269243;ENSMUST00000018887;0.004669;0.5409;0.008632;97.56;1959;2008;18;2;31;1968;98.01;1;1977;1977;100;100;1;2008;2008;0;3939;10216
ENST00000269289;ENSMUST00000039093;0.08574;0.5026;0.1706;82.842;618;746;112;4;16;656;87.94;1;745;751;99;99;1;731;737;0;1161;3003
ENST00000269298;ENSMUST00000092969;0.115;0.4808;0.2391;80.117;137;171;34;0;0;157;91.81;1;171;171;100;100;1;171;171;2.75e-102;291;746
ENST00000269299;ENSMUST00000018699;0.1106;0.5733;0.193;78.596;224;285;60;1;1;254;89.12;1;285;292;98;98;1;284;285;4.05e-157;440;1131
ENST00000269305;ENSMUST00000005371;0.132;0.5303;0.249;77.411;305;394;83;4;6;327;82.99;1;394;394;100;100;1;388;388;0;599;1544
ENST00000269321;ENSMUST00000067936;0.0125;0.6707;0.01864;97.073;199;205;6;0;0;204;99.51;1;205;205;100;100;1;205;205;2.21e-149;413;1062
ENST00000269346;ENSMUST00000045779;0.09439;0.4439;0.2127;82.617;442;535;91;1;2;488;91.21;1;535;535;100;100;1;533;533;0;856;2212
ENST00000269349;ENSMUST00000026667;0.003188;0.772;0.00413;99.272;409;412;3;0;0;410;99.51;1;412;412;100;100;1;412;412;0;846;2186
ENST00000269373;ENSMUST00000038096;0.05996;0.5936;0.101;89.032;276;310;34;0;0;295;95.16;1;310;310;100;100;1;310;310;0;584;1506
ENST00000269383;ENSMUST00000067632;0.2377;0.5997;0.3963;64.808;337;520;176;4;7;401;77.12;1;515;518;99;99;1;518;523;0;642;1656
ENST00000269385;ENSMUST00000026663;0.03215;0.5264;0.06108;86.667;338;390;25;2;27;345;88.46;1;390;390;100;100;1;363;363;0;621;1602
ENST00000269391;ENSMUST00000100202;0.03701;0.4726;0.07832;92.533;632;683;47;4;4;649;95.02;1;680;680;100;100;1;682;682;0;1233;3190
ENST00000269392;ENSMUST00000106227;0.1524;0.5998;0.2541;73.247;794;1084;266;8;24;901;83.12;1;1084;1084;100;100;1;1060;1060;0;1427;3694
ENST00000269394;ENSMUST00000092298;0.1653;0.756;0.2187;70.126;500;713;184;10;29;547;76.72;1;709;724;98;98;1;688;704;0;929;2401
ENST00000269397;ENSMUST00000026665;0.03918;0.6059;0.06467;88.988;501;563;49;4;13;515;91.47;1;561;561;100;100;1;552;552;0;942;2435
ENST00000269439;ENSMUST00000026494;0.00557;0.2325;0.02396;98.563;343;348;4;1;1;345;99.14;1;347;347;100;100;1;348;348;0;698;1802
ENST00000269445;ENSMUST00000039608;0.02939;0.6225;0.04721;94.776;635;670;35;0;0;652;97.31;1;670;670;100;100;1;670;670;0;1293;3346
ENST00000269466;ENSMUST00000041138;0.04193;0.5369;0.07811;91.758;334;364;29;1;1;350;96.15;1;364;364;100;100;1;363;363;0;692;1785
ENST00000269489;ENSMUST00000027564;0.1401;0.5778;0.2424;72.818;292;401;98;2;11;342;85.29;1;401;401;100;100;1;390;390;0;589;1519
ENST00000269499;ENSMUST00000118196;0.06875;0.3172;0.2168;85.593;1010;1180;156;9;14;1065;90.25;1;1179;1179;100;100;1;1167;1167;0;1880;4871
ENST00000269503;ENSMUST00000068423;0.03336;0.3846;0.08675;94.222;212;225;13;0;0;213;94.67;1;225;225;100;100;1;225;225;1.14e-142;398;1022
ENST00000269571;ENSMUST00000058295;0.06586;0.4799;0.1372;87.669;1102;1257;154;1;1;1157;92.04;1;1256;1256;100;100;1;1257;1257;0;2217;5745
ENST00000269576;ENSMUST00000103131;0.06326;0.523;0.121;91.935;285;310;25;0;0;299;96.45;145;454;585;53;53;134;443;562;0;607;1564
ENST00000269582;ENSMUST00000041301;0.09228;0.5398;0.171;85.305;238;279;41;0;0;253;90.68;2;280;283;99;99;13;291;296;2.62e-177;491;1264
ENST00000269586;ENSMUST00000042971;0.09718;0.6422;0.1513;81.667;147;180;33;0;0;157;87.22;1;180;180;100;100;1;180;180;5.81e-108;306;785
ENST00000269593;ENSMUST00000017637;0.03987;0.2968;0.1343;90.734;235;259;20;1;4;243;93.82;1;259;259;100;100;1;255;255;2.54e-163;453;1165
ENST00000269601;ENSMUST00000145963;0.001361;0.6024;0.002259;100;143;143;0;0;0;143;100;1;143;143;100;100;1;143;143;4.06e-106;299;765
ENST00000269701;ENSMUST00000002699;0.1155;0.5724;0.2018;77.81;540;694;147;6;7;594;85.59;1;693;693;100;100;1;688;688;0;1008;2607
ENST00000269703;ENSMUST00000003413;0.0731;0.683;0.107;86.679;462;533;70;1;1;497;93.25;1;532;532;100;100;1;533;533;0;947;2449
ENST00000269740;ENSMUST00000059551;0.1005;0.7012;0.1433;83.333;265;318;50;2;3;293;92.14;1;315;315;100;100;1;318;318;0;526;1355
ENST00000269812;ENSMUST00000166804;0.06222;0.6349;0.098;89.041;195;219;23;1;1;209;95.43;1;219;233;94;94;1;218;221;1.04e-142;398;1023
ENST00000269856;ENSMUST00000060253;0.04998;0.7917;0.06313;89.552;600;670;55;4;15;625;93.28;1;670;670;100;100;1;655;655;0;1190;3079
ENST00000269878;ENSMUST00000098630;0.02811;0.8625;0.0326;94.41;152;161;9;0;0;157;97.52;28;188;188;86;86;1;161;161;1.28e-112;318;814
ENST00000269881;ENSMUST00000019876;0.07819;0.8107;0.09645;82.642;319;386;61;3;6;350;90.67;1;385;385;100;100;1;381;381;0;662;1709
ENST00000269886;ENSMUST00000003268;0.02853;0.5748;0.04964;94.038;347;369;22;0;0;359;97.29;1;369;369;100;100;1;369;369;0;714;1842
ENST00000269919;ENSMUST00000070173;0.02694;1.146;0.02351;95.192;198;208;10;0;0;202;97.12;1;208;210;99;99;1;208;210;1.2e-148;412;1058
ENST00000269932;ENSMUST00000019679;0.09255;0.7236;0.1279;82.526;392;475;75;1;8;422;88.84;1;475;477;99;99;1;467;469;0;783;2022
ENST00000269967;ENSMUST00000002683;0.08899;0.6447;0.138;79.71;275;345;65;3;5;296;85.8;1;344;344;100;100;1;341;341;1.53e-167;471;1211
ENST00000269980;ENSMUST00000071329;0.03774;0.5503;0.06858;92.394;413;447;33;1;1;433;96.87;1;446;446;100;100;1;447;447;0;850;2196
ENST00000270001;ENSMUST00000077787;0.06598;0.7289;0.09052;82.022;438;534;62;2;34;473;88.58;1;534;534;100;100;3;502;502;0;886;2289
ENST00000270061;ENSMUST00000049908;0.06272;0.5513;0.1138;83.721;324;387;39;3;24;334;86.3;1;386;386;100;100;1;364;364;0;582;1500
ENST00000270066;ENSMUST00000002280;0.01355;0.5815;0.02331;97.313;507;521;14;0;0;513;98.46;1;521;521;100;100;1;521;521;0;1046;2704
ENST00000270112;ENSMUST00000065856;0.03793;0.5142;0.07377;92.448;661;715;54;0;0;686;95.94;1;715;715;100;100;1;715;715;0;1368;3540
ENST00000270115;ENSMUST00000047093;0.1968;0.4404;0.447;67.269;372;553;162;6;19;414;74.86;1;541;543;99;99;1;546;553;0;636;1641
ENST00000270139;ENSMUST00000023689;0.3349;0.9162;0.3655;49.442;266;538;259;7;13;360;66.91;18;553;558;96;96;17;543;591;1.72e-172;501;1291
ENST00000270142;ENSMUST00000023707;0.1042;0.4328;0.2407;83.871;130;155;25;0;0;138;89.03;1;155;155;100;100;1;155;155;2.75e-90;260;664
ENST00000270162;ENSMUST00000024839;0.1032;0.6122;0.1685;79.52;629;791;144;7;18;670;84.7;1;784;784;100;100;1;780;780;0;1234;3193
ENST00000270176;ENSMUST00000025890;0.04784;0.4631;0.1033;90.752;736;811;69;3;6;757;93.34;1;809;809;100;100;1;807;807;0;1404;3633
ENST00000270218;ENSMUST00000016668;0.2025;0.5524;0.3666;69.591;119;171;51;1;1;141;82.46;1;171;178;96;96;1;170;177;1.52e-83;244;624
ENST00000270221;ENSMUST00000038876;0.04413;0.5275;0.08367;91.503;140;153;13;0;0;144;94.12;12;164;164;93;93;12;164;164;9.01e-103;292;747
ENST00000270223;ENSMUST00000032570;0.03906;0.5338;0.07317;91.088;603;662;50;5;9;618;93.35;14;675;675;98;98;14;666;666;0;1044;2699
ENST00000270225;ENSMUST00000094815;0.032;0.5463;0.05858;93.072;309;332;23;0;0;327;98.49;16;347;347;96;96;20;351;351;0;651;1680
ENST00000270233;ENSMUST00000003061;0.1766;0.7352;0.2402;72.54;457;630;165;3;8;515;81.75;1;629;629;100;100;1;623;623;0;830;2145
ENST00000270235;ENSMUST00000107742;0.1267;0.5655;0.2241;63.618;320;503;100;10;83;356;70.78;2;490;490;99;99;20;453;453;0;544;1401
ENST00000270238;ENSMUST00000209617;0.05876;0.386;0.1522;86.965;1281;1473;156;5;36;1327;90.09;18;1490;1490;99;99;15;1451;1451;0;2090;5415
ENST00000270257;ENSMUST00000051364;0.07549;0.7646;0.09873;81.343;109;134;15;3;10;113;84.33;1;130;132;98;98;1;128;130;1.62e-68;203;516
ENST00000270279;ENSMUST00000043822;0.1901;0.5494;0.3459;74.554;334;448;108;2;6;366;81.7;1;443;475;93;93;1;447;497;0;669;1726
ENST00000270301;ENSMUST00000108190;0.1189;0.4798;0.2477;75.064;1177;1568;294;13;97;1284;81.89;1;1517;1519;99;99;2;1523;1525;0;2289;5931
ENST00000270310;ENSMUST00000073892;0.06789;0.5443;0.1247;86.42;70;81;11;0;0;77;95.06;1;81;81;100;100;1;81;81;2.65e-48;148;373
ENST00000270328;ENSMUST00000087623;0.03044;0.5511;0.05524;94.118;1040;1105;64;1;1;1061;96.02;1;1104;1104;100;100;1;1105;1105;0;2127;5510
ENST00000270349;ENSMUST00000022100;0.0348;0.5111;0.06808;93.559;581;621;39;1;1;599;96.46;1;621;621;100;100;1;620;620;0;1192;3083
ENST00000270357;ENSMUST00000027487;0.02955;0.3679;0.08032;93.664;680;726;41;2;5;700;96.42;1;726;726;100;100;1;721;721;0;1333;3449
ENST00000270458;ENSMUST00000092351;0.02172;0.407;0.05336;89.277;383;429;38;4;8;390;90.91;1;426;426;100;100;1;424;424;0;609;1571
ENST00000270460;ENSMUST00000045277;0.02514;0.5202;0.04833;94.801;547;577;29;1;1;553;95.84;1;577;577;100;100;1;576;576;0;957;2473
ENST00000270502;ENSMUST00000062125;0.1042;0.8724;0.1195;79.401;212;267;49;1;6;230;86.14;1;261;261;100;100;1;267;267;8.31e-128;363;933
ENST00000270517;ENSMUST00000098937;0.1776;0.6805;0.261;73.394;320;436;112;2;4;354;81.19;1;432;432;100;100;1;436;436;0;631;1628
ENST00000270530;ENSMUST00000176149;0.01162;0.5586;0.0208;95.921;776;809;19;3;14;785;97.03;1;795;795;100;100;6;814;814;0;1566;4056
ENST00000270538;ENSMUST00000003029;0.05576;0.6792;0.0821;89.625;406;453;47;0;0;431;95.14;1;453;453;100;100;1;453;453;0;852;2201
ENST00000270560;ENSMUST00000019063;0.09297;0.4976;0.1868;82.323;163;198;34;1;1;179;90.4;1;198;198;100;100;1;197;197;2.75e-102;293;751
ENST00000270570;ENSMUST00000010267;0.1257;0.5456;0.2305;78.109;446;571;122;1;3;493;86.34;1;571;571;100;100;1;568;568;0;862;2227
ENST00000270583;ENSMUST00000045884;0.1153;0.6602;0.1747;79.96;403;504;99;1;2;441;87.5;14;515;521;96;96;14;517;585;0;821;2121
ENST00000270586;ENSMUST00000018430;0.03049;0.4261;0.07154;94.068;222;236;14;0;0;227;96.19;3;238;240;98;98;2;237;239;4.44e-166;458;1179
ENST00000270593;ENSMUST00000118216;0.09289;0.507;0.1832;84.813;363;428;62;3;3;385;89.95;1;427;427;100;100;1;426;426;0;674;1740
ENST00000270617;ENSMUST00000060270;0.3077;0.7231;0.4256;50.557;454;898;358;15;86;581;64.7;1;838;872;96;96;18;889;893;0;832;2148
ENST00000270625;ENSMUST00000003521;0.002346;0.6171;0.003801;100;159;159;0;0;0;159;100;1;159;159;100;100;1;159;159;3.86e-116;325;834
ENST00000270631;ENSMUST00000042754;0.1301;0.5349;0.2432;79.208;80;101;21;0;0;85;84.16;1;101;101;100;100;1;101;101;9.1e-40;128;321
ENST00000270642;ENSMUST00000107974;0.009914;0.4033;0.02458;97.923;330;337;7;0;0;333;98.81;1;337;337;100;100;1;337;337;0;672;1735
ENST00000270645;ENSMUST00000019683;0.03647;0.5605;0.06507;92.705;305;329;24;0;0;314;95.44;1;329;329;100;100;1;329;329;0;605;1561
ENST00000270708;ENSMUST00000030895;0.06601;0.6379;0.1035;88.646;406;458;52;0;0;431;94.1;1;458;461;99;99;1;458;463;0;857;2213
ENST00000270722;ENSMUST00000030902;0.06414;0.4742;0.1353;88.116;1127;1279;147;5;5;1173;91.71;1;1277;1277;100;100;1;1276;1276;0;2172;5629
ENST00000270747;ENSMUST00000006618;0.08139;0.5902;0.1379;84.035;679;808;119;5;10;707;87.5;1;803;803;100;100;1;803;803;0;1302;3369
ENST00000270776;ENSMUST00000084124;0.03272;0.5288;0.06186;94.008;455;484;29;0;0;473;97.73;1;484;484;100;100;1;484;484;0;909;2349
ENST00000270792;ENSMUST00000030651;0.023;0.331;0.06947;95.745;90;94;4;0;0;92;97.87;1;94;94;100;100;1;94;94;8.08e-63;186;471
ENST00000270800;ENSMUST00000102546;0.1641;0.5741;0.2858;71.993;419;582;156;1;7;467;80.24;1;575;575;100;100;1;582;582;0;832;2149
ENST00000270815;ENSMUST00000097886;0.09385;0.5443;0.1724;82.684;191;231;39;1;1;203;87.88;1;230;230;100;100;1;231;231;9.49e-120;340;873
ENST00000270824;ENSMUST00000052876;0.04859;0.4335;0.1121;88.623;148;167;16;2;3;155;92.81;1;166;166;100;100;1;165;165;1.43e-86;251;641
ENST00000270861;ENSMUST00000026858;0.09377;0.4305;0.2178;78.52;764;973;160;9;49;837;86.02;1;971;971;100;100;1;926;926;0;1526;3951
ENST00000271002;ENSMUST00000146258;0.2383;0.4801;0.4965;64.607;115;178;62;1;1;134;75.28;1;178;178;100;100;1;177;177;2.31e-70;211;537
ENST00000271064;ENSMUST00000030560;0.06039;0.6156;0.09811;89.933;402;447;45;0;0;425;95.08;22;468;468;96;96;21;467;467;0;848;2192
ENST00000271227;ENSMUST00000039197;0.1069;0.5593;0.1912;81.04;530;654;123;1;1;577;88.23;1;654;654;100;100;5;657;657;0;1102;2849
ENST00000271277;ENSMUST00000077548;0.05357;0.4469;0.1199;89.688;574;640;65;1;1;604;94.38;1;640;640;100;100;1;639;639;0;1060;2741
ENST00000271308;ENSMUST00000090569;0;0.251;0;100;242;242;0;0;0;242;100;1;242;242;100;100;1;242;242;0;498;1282
ENST00000271324;ENSMUST00000038845;0.1001;0.5337;0.1875;83.182;183;220;37;0;0;198;90;1;220;220;100;100;1;220;220;8.37e-129;362;930
ENST00000271331;ENSMUST00000049852;0.09433;0.5098;0.185;84.906;90;106;16;0;0;96;90.57;1;106;106;100;100;1;106;106;9.74e-65;191;486
ENST00000271332;ENSMUST00000090558;0.02267;0.4897;0.04629;95.819;2773;2894;117;1;4;2822;97.51;31;2924;2924;99;99;31;2920;2920;0;5558;14417
ENST00000271357;ENSMUST00000178700;0.04485;0.4345;0.1032;92.139;504;547;42;1;1;523;95.61;1;547;547;100;100;1;546;546;0;1019;2635
ENST00000271373;ENSMUST00000027853;0.0402;0.4044;0.0994;93.86;107;114;7;0;0;112;98.25;12;125;128;89;89;12;125;128;1.16e-70;208;529
ENST00000271375;ENSMUST00000043338;0.04698;0.5036;0.0933;91.304;147;161;13;1;1;155;96.27;1;161;161;100;100;1;160;160;6.03e-103;292;748
ENST00000271385;ENSMUST00000085992;0.09854;0.5383;0.183;81.083;943;1163;192;10;28;1020;87.7;1;1159;1159;100;100;1;1139;1139;0;1672;4330
ENST00000271417;ENSMUST00000111416;0.04576;0.3327;0.1376;89.522;581;649;57;5;11;608;93.68;1;640;640;100;100;16;662;662;0;1102;2850
ENST00000271452;ENSMUST00000028000;0.1572;0.5636;0.2789;73.377;339;462;123;0;0;401;86.8;1;462;465;99;99;1;462;464;0;696;1797
ENST00000271469;ENSMUST00000027981;0.03598;0.4362;0.08249;93.308;488;523;34;1;1;506;96.75;1;523;523;100;100;1;522;522;0;1017;2630
ENST00000271526;ENSMUST00000005015;0.03162;0.3946;0.08013;92.915;459;494;31;2;4;470;95.14;1;492;492;100;100;1;492;492;0;729;1882
ENST00000271583;ENSMUST00000097527;0.1673;0.5561;0.3009;65.049;402;618;157;10;59;454;73.46;1;600;600;100;100;1;577;577;0;719;1857
ENST00000271588;ENSMUST00000074783;0.06782;0.4738;0.1431;87.314;4921;5636;714;1;1;5269;93.49;1;5636;5636;100;100;1;5635;5635;0;10276;26667
ENST00000271620;ENSMUST00000015855;0.08653;0.4237;0.2042;85.495;389;455;65;1;1;410;90.11;1;454;454;100;100;1;455;455;0;786;2029
ENST00000271628;ENSMUST00000076372;0.002015;0.4579;0.004401;99.529;423;425;2;0;0;424;99.76;1;425;425;100;100;1;425;425;0;811;2095
ENST00000271636;ENSMUST00000107272;0.07201;0.462;0.1559;85.977;1030;1198;154;3;14;1088;90.82;7;1204;1204;99;99;2;1185;1185;0;1865;4830
ENST00000271638;ENSMUST00000029515;0.09612;0.6429;0.1495;86;86;100;12;1;2;90;90;7;106;106;94;94;2;99;99;2.65e-58;175;443
ENST00000271640;ENSMUST00000015841;0.0377;0.3877;0.09725;90.701;1190;1312;99;5;23;1231;93.83;1;1292;1292;100;100;1;1309;1309;0;2344;6075
ENST00000271651;ENSMUST00000015664;0.07493;0.3756;0.1995;86.061;284;330;46;0;0;304;92.12;1;330;330;100;100;1;330;330;0;603;1556
ENST00000271688;ENSMUST00000015858;0.0365;0.2996;0.1218;92.388;352;381;29;0;0;370;97.11;1;381;381;100;100;1;381;381;0;720;1858
ENST00000271690;ENSMUST00000037983;0.007662;0.1254;0.06109;98.305;116;118;2;0;0;117;99.15;1;118;118;100;100;1;118;118;4.28e-80;231;589
ENST00000271715;ENSMUST00000042402;0.03332;0.3735;0.08921;92.928;1314;1414;84;4;16;1347;95.26;1;1411;1411;100;100;1;1401;1401;0;2578;6681
ENST00000271732;ENSMUST00000177390;0.02671;0.4116;0.06489;95.273;262;275;13;0;0;270;98.18;12;286;286;96;96;70;344;344;0;533;1374
ENST00000271751;ENSMUST00000078470;0.01647;0.5139;0.03204;97.071;961;990;29;0;0;971;98.08;1;990;990;100;100;1;990;990;0;2002;5186
ENST00000271764;ENSMUST00000068805;0.095;0.3689;0.2575;80.961;472;583;98;3;13;518;88.85;1;583;585;99;99;1;570;571;0;947;2449
ENST00000271835;ENSMUST00000107300;0.2884;0.6649;0.4337;51.577;278;539;200;8;61;332;61.6;1;496;496;100;100;1;521;521;2.19e-148;435;1118
ENST00000271843;ENSMUST00000029546;0.07899;0.6198;0.1274;85.714;126;147;21;0;0;134;91.16;1;147;147;100;100;1;147;147;7.74e-83;240;613
ENST00000271850;ENSMUST00000119570;0.003487;0.3173;0.01099;99.301;284;286;2;0;0;284;99.3;1;286;286;100;100;1;286;286;0;528;1361
ENST00000271857;ENSMUST00000029541;0.07857;0.5367;0.1464;83.71;555;663;92;2;16;591;89.14;150;812;812;82;82;22;668;668;0;1077;2786
ENST00000271877;ENSMUST00000029553;0.0108;0.2066;0.05226;93.644;1046;1117;23;3;48;1054;94.36;1;1080;1080;100;100;1;1106;1106;0;2076;5380
ENST00000271971;ENSMUST00000093033;0.07685;0.637;0.1207;85.818;593;691;98;0;0;648;93.78;1;691;691;100;100;1;691;691;0;1234;3194
ENST00000272065;ENSMUST00000062740;0.09059;0.5424;0.167;86.164;137;159;22;0;0;150;94.34;1;159;159;100;100;1;159;159;6.1e-106;300;767
ENST00000272067;ENSMUST00000074038;0.06777;0.3941;0.1719;89.308;142;159;17;0;0;149;93.71;1;159;159;100;100;1;159;159;2.79e-107;303;776
ENST00000272091;ENSMUST00000038091;0.192;0.6197;0.3098;66.234;306;462;133;9;23;352;76.19;1;452;452;100;100;1;449;449;0;536;1380
ENST00000272102;ENSMUST00000061242;0;0.3836;0;100;182;182;0;0;0;182;100;1;182;182;100;100;1;182;182;5.6e-135;375;963
ENST00000272117;ENSMUST00000070181;0.1279;0.481;0.2659;76.594;733;957;200;6;24;780;81.5;1;947;947;100;100;1;943;943;0;1342;3474
